linha,sequencia,bit,framerate,SourceWidth,SourceHeight,qp,subtrator,linhacomando,resultado,video
983,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_27_11,ShakeNDry_27_11,ShakeNDry
984,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_27_21,ShakeNDry_27_21,ShakeNDry
985,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_27_12,ShakeNDry_27_12,ShakeNDry
986,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_27_22,ShakeNDry_27_22,ShakeNDry
987,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_27_13,ShakeNDry_27_13,ShakeNDry
988,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_27_23,ShakeNDry_27_23,ShakeNDry
989,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_27_14,ShakeNDry_27_14,ShakeNDry
990,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_27_24,ShakeNDry_27_24,ShakeNDry
991,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_51,ShakeNDry_32_51,ShakeNDry
992,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_11,ShakeNDry_32_11,ShakeNDry
993,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_21,ShakeNDry_32_21,ShakeNDry
994,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_12,ShakeNDry_32_12,ShakeNDry
995,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_22,ShakeNDry_32_22,ShakeNDry
996,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_13,ShakeNDry_32_13,ShakeNDry
997,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_23,ShakeNDry_32_23,ShakeNDry
998,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_14,ShakeNDry_32_14,ShakeNDry
999,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_32_24,ShakeNDry_32_24,ShakeNDry
1000,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_51,ShakeNDry_37_51,ShakeNDry
1001,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_11,ShakeNDry_37_11,ShakeNDry
1002,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_21,ShakeNDry_37_21,ShakeNDry
1003,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_12,ShakeNDry_37_12,ShakeNDry
1004,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_22,ShakeNDry_37_22,ShakeNDry
1005,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_13,ShakeNDry_37_13,ShakeNDry
1006,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_23,ShakeNDry_37_23,ShakeNDry
1007,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_14,ShakeNDry_37_14,ShakeNDry
1008,/data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/ShakeNDry_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > ShakeNDry_37_24,ShakeNDry_37_24,ShakeNDry
