linha,sequencia,bit,framerate,SourceWidth,SourceHeight,qp,subtrator,linhacomando,resultado,video
695,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_27_11,HoneyBee_27_11,HoneyBee
696,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_27_21,HoneyBee_27_21,HoneyBee
697,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_27_12,HoneyBee_27_12,HoneyBee
698,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_27_22,HoneyBee_27_22,HoneyBee
699,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_27_13,HoneyBee_27_13,HoneyBee
700,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_27_23,HoneyBee_27_23,HoneyBee
701,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_27_14,HoneyBee_27_14,HoneyBee
702,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,27,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_27_24,HoneyBee_27_24,HoneyBee
703,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_51,HoneyBee_32_51,HoneyBee
704,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_11,HoneyBee_32_11,HoneyBee
705,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_21,HoneyBee_32_21,HoneyBee
706,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_12,HoneyBee_32_12,HoneyBee
707,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_22,HoneyBee_32_22,HoneyBee
708,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_13,HoneyBee_32_13,HoneyBee
709,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_23,HoneyBee_32_23,HoneyBee
710,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_14,HoneyBee_32_14,HoneyBee
711,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,32,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_32_24,HoneyBee_32_24,HoneyBee
712,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_51,HoneyBee_37_51,HoneyBee
713,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_11,HoneyBee_37_11,HoneyBee
714,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_21,HoneyBee_37_21,HoneyBee
715,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_12,HoneyBee_37_12,HoneyBee
716,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_22,HoneyBee_37_22,HoneyBee
717,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_13,HoneyBee_37_13,HoneyBee
718,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_23,HoneyBee_37_23,HoneyBee
719,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_14,HoneyBee_37_14,HoneyBee
720,/data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv,10,120,3840,2160,37,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/HoneyBee_3840x2160_120fps_420_10bit_YUV.yuv --FramesToBeEncoded=60 > HoneyBee_37_24,HoneyBee_37_24,HoneyBee
